-1.14	1.28	3.38
1.28	0.34	-13.40
0.34	-1.33	5.64
-1.33	0.57	2.93
0.57	0.29	-3.02
0.29	-0.30	-15.15
-0.30	-1.51	-0.73
-1.51	-0.07	-11.60
-0.07	-1.18	4.47
-1.18	0.46	2.56
0.46	0.26	-2.92
0.26	-0.30	-2.97
-0.30	-0.30	-22.22
-0.30	-2.28	0.51
-2.28	0.05	-3.45
0.05	-0.36	-10.75
-0.36	-1.13	0.36
-1.13	0.04	-8.06
0.04	-0.86	-26.84
-0.86	-2.88	-4.79
-2.88	-0.53	-21.92
-0.53	-2.43	3.55
-2.43	0.40	-3.12
0.40	-0.35	1.47
-0.35	0.17	17.69
0.17	2.01	-2.30
2.01	-0.26	26.91
-0.26	3.00	-4.01
3.00	-0.43	7.91
-0.43	0.86	-8.33
0.86	-0.90	1.36
-0.90	0.15	-19.32
0.15	-2.10	-5.84
-2.10	-0.65	-2.06
-0.65	-0.23	28.19
-0.23	3.16	-2.86
3.16	-0.31	-7.66
-0.31	-0.83	1.26
-0.83	0.14	11.75
0.14	1.29	22.49
1.29	2.43	-1.32
2.43	-0.14	-5.74
-0.14	-0.61	3.28
-0.61	0.35	-3.29
0.35	-0.35	0.95
-0.35	0.10	2.37
0.10	0.25	-10.70
0.25	-1.14	12.98
-1.14	1.39	-1.87
1.39	-0.20	-23.73
-0.20	-2.52	-12.31
-2.52	-1.34	-13.77
-1.34	-1.52	17.27
-1.52	1.93	-23.33
1.93	-2.56	1.33
-2.56	0.15	15.14
0.15	1.70	4.66
1.70	0.52	1.58
0.52	0.17	-26.83
0.17	-2.95	10.19
-2.95	1.15	-9.15
1.15	-1.02	24.43
-1.02	2.76	0.89
2.76	0.10	19.99
0.10	2.20	-21.84
2.20	-2.35	12.14
-2.35	1.34	-15.73
1.34	-1.71	3.44
-1.71	0.38	-29.72
0.38	-3.28	-4.71
-3.28	-0.54	0.83
-0.54	0.10	-18.48
0.10	-2.12	2.35
-2.12	0.27	8.72
0.27	1.02	-14.31
1.02	-1.65	-8.37
-1.65	-0.98	6.53
-0.98	0.77	-17.69
0.77	-2.08	37.21
-2.08	4.47	-4.30
4.47	-0.49	-13.24
-0.49	-1.53	-10.56
-1.53	-1.24	17.23
-1.24	2.05	-2.17
2.05	-0.25	-31.40
-0.25	-3.67	-9.61
-3.67	-1.16	19.93
-1.16	2.44	7.02
2.44	0.84	-8.12
0.84	-0.96	-23.30
-0.96	-2.79	-13.21
-2.79	-1.63	-10.34
-1.63	-1.30	28.41
-1.30	3.61	16.92
3.61	2.07	-18.98
2.07	-2.28	-7.76
-2.28	-0.95	16.80
-0.95	2.08	-54.38
2.08	-6.61	15.50
-6.61	2.02	10.31
2.02	1.31	-16.23
1.31	-2.04	-24.23
-2.04	-3.11	2.66
-3.11	0.35	-5.81
0.35	-0.77	-29.38
-0.77	-3.91	-1.76
-3.91	-0.24	-43.07
-0.24	-5.99	6.85
-5.99	1.01	-0.83
1.01	-0.12	30.32
-0.12	4.44	-16.54
4.44	-2.32	4.49
-2.32	0.64	34.27
0.64	4.89	17.74
4.89	2.41	12.07
2.41	1.60	8.24
1.60	1.08	-29.81
1.08	-3.86	26.72
-3.86	3.59	8.89
3.59	1.15	9.48
1.15	1.22	0.75
1.22	0.10	37.67
0.10	4.77	8.35
4.77	1.01	-1.45
1.01	-0.17	-6.58
-0.17	-0.79	42.73
-0.79	5.17	-1.29
5.17	-0.15	-22.75
-0.15	-2.62	-13.62
-2.62	-1.61	6.28
-1.61	0.75	-13.07
0.75	-1.56	0.44
-1.56	0.05	19.26
0.05	2.33	28.95
2.33	3.43	-28.38
3.43	-3.25	-9.14
-3.25	-1.08	-4.62
-1.08	-0.55	-4.45
-0.55	-0.53	12.74
-0.53	1.54	-35.02
1.54	-4.17	44.90
-4.17	5.58	-6.38
5.58	-0.75	-1.12
-0.75	-0.13	29.17
-0.13	3.46	-1.53
3.46	-0.18	20.09
-0.18	2.31	19.38
2.31	2.18	-3.08
2.18	-0.34	28.05
-0.34	3.09	-7.25
3.09	-0.78	4.35
-0.78	0.47	-28.55
0.47	-3.06	-12.61
-3.06	-1.40	-21.22
-1.40	-2.38	3.38
-2.38	0.39	-4.65
0.39	-0.53	-4.99
-0.53	-0.57	8.47
-0.57	0.98	16.25
0.98	1.86	-2.60
1.86	-0.29	19.14
-0.29	2.16	8.76
2.16	0.97	-44.61
0.97	-4.89	11.16
-4.89	1.28	-6.14
1.28	-0.70	25.65
-0.70	2.94	-10.57
2.94	-1.18	21.03
-1.18	2.37	-33.63
2.37	-3.70	-30.85
-3.70	-3.52	25.52
-3.52	3.02	-21.93
3.02	-2.52	-32.60
-2.52	-3.84	80.03
-3.84	9.81	-8.56
9.81	-0.96	-30.29
-0.96	-3.41	-5.58
-3.41	-0.65	-51.78
-0.65	-6.08	-47.59
-6.08	-5.95	54.14
-5.95	7.20	52.54
7.20	6.51	-8.37
6.51	-0.97	22.54
-0.97	2.65	38.00
2.65	4.35	-58.99
4.35	-6.47	46.65
-6.47	5.47	20.26
5.47	2.25	11.78
2.25	1.28	-26.11
1.28	-2.80	47.89
-2.80	5.29	52.98
5.29	5.56	-39.45
5.56	-3.92	2.45
-3.92	0.25	-14.66
0.25	-1.51	-24.00
-1.51	-2.52	10.42
-2.52	1.12	-91.59
1.12	-9.74	27.85
-9.74	3.28	31.34
3.28	3.57	-11.33
3.57	-1.25	58.27
-1.25	6.50	30.35
6.50	3.18	-44.85
3.18	-4.55	5.88
-4.55	0.63	-38.59
0.63	-4.08	90.17
-4.08	9.93	5.34
9.93	0.54	-104.13
0.54	-10.38	10.70
-10.38	1.19	75.02
1.19	8.24	11.29
8.24	1.15	60.66
1.15	6.09	42.34
6.09	4.01	15.05
4.01	1.37	46.78
1.37	4.20	5.30
4.20	0.46	-59.94
0.46	-5.14	106.85
-5.14	9.66	-4.09
9.66	-0.34	-23.31
-0.34	-1.93	2.35
-1.93	0.20	18.87
0.20	1.59	47.99
1.59	3.98	-48.57
3.98	-3.87	-50.12
-3.87	-4.15	57.21
-4.15	4.95	-20.90
4.95	-1.72	59.00
-1.72	4.95	-2.65
4.95	-0.21	-17.01
-0.21	-1.36	-7.53
-1.36	-0.61	43.28
-0.61	3.53	-25.48
3.53	-2.01	-5.48
-2.01	-0.44	38.15
-0.44	3.08	2.60
3.08	0.20	5.25
0.20	0.41	17.85
0.41	1.39	-19.02
1.39	-1.46	-10.15
-1.46	-0.79	-4.67
-0.79	-0.37	25.36
-0.37	2.00	-14.48
2.00	-1.12	-3.18
-1.12	-0.25	-7.85
-0.25	-0.62	11.91
-0.62	0.94	19.60
0.94	1.53	-5.27
1.53	-0.41	-7.10
-0.41	-0.55	3.76
-0.55	0.29	15.73
0.29	1.22	-9.00
1.22	-0.69	-30.25
-0.69	-2.33	23.12
-2.33	1.83	-4.31
1.83	-0.33	-35.87
-0.33	-2.79	11.30
-2.79	0.90	7.07
0.90	0.56	16.88
0.56	1.33	-21.06
1.33	-1.64	-28.83
-1.64	-2.28	23.39
-2.28	1.89	-5.22
1.89	-0.42	29.65
-0.42	2.37	-5.19
2.37	-0.40	-17.00
-0.40	-1.33	0.68
-1.33	0.05	-0.36
0.05	-0.03	-14.96
-0.03	-1.19	-30.45
-1.19	-2.45	13.39
-2.45	1.10	11.19
1.10	0.91	13.90
0.91	1.12	-8.70
1.12	-0.69	29.01
-0.69	2.33	-21.39
2.33	-1.68	10.59
-1.68	0.85	-1.38
0.85	-0.11	23.39
-0.11	1.85	-4.91
1.85	-0.38	-1.62
-0.38	-0.13	4.77
-0.13	0.37	38.82
0.37	3.03	-7.68
3.03	-0.58	3.71
-0.58	0.28	-0.07
0.28	-0.01	24.90
-0.01	1.89	-5.02
1.89	-0.37	13.12
-0.37	0.98	9.21
0.98	0.68	-0.11
0.68	-0.01	-20.16
-0.01	-1.48	-4.38
-1.48	-0.33	22.95
-0.33	1.72	3.32
1.72	0.24	-1.08
0.24	-0.08	43.37
-0.08	3.19	-26.85
3.19	-1.91	0.45
-1.91	0.03	8.02
0.03	0.58	14.71
0.58	1.06	-2.12
1.06	-0.15	-7.42
-0.15	-0.53	-5.49
-0.53	-0.39	-9.42
-0.39	-0.68	18.42
-0.68	1.34	-3.64
1.34	-0.26	22.69
-0.26	1.63	13.23
1.63	0.94	-1.28
0.94	-0.09	-1.78
-0.09	-0.12	-14.91
-0.12	-1.05	-5.62
-1.05	-0.40	0.54
-0.40	0.04	-15.30
0.04	-1.09	9.40
-1.09	0.68	-5.11
0.68	-0.37	25.69
-0.37	1.84	-10.77
1.84	-0.76	6.41
-0.76	0.46	-4.56
0.46	-0.32	-23.75
-0.32	-1.69	5.35
-1.69	0.39	5.43
0.39	0.39	1.47
0.39	0.11	-9.02
0.11	-0.65	-8.89
-0.65	-0.64	-3.99
-0.64	-0.29	12.23
-0.29	0.89	2.16
0.89	0.16	-24.77
0.16	-1.78	-0.85
-1.78	-0.06	-30.28
-0.06	-2.22	-6.11
-2.22	-0.46	4.51
-0.46	0.34	27.72
0.34	2.08	-6.06
2.08	-0.45	11.05
-0.45	0.82	7.00
0.82	0.51	-2.14
0.51	-0.16	-1.09
-0.16	-0.08	-1.78
-0.08	-0.13	2.65
-0.13	0.19	-47.48
0.19	-3.47	-7.48
-3.47	-0.57	10.54
-0.57	0.80	15.37
0.80	1.16	11.86
1.16	0.88	-3.11
0.88	-0.23	-20.37
-0.23	-1.51	-31.09
-1.51	-2.34	32.32
-2.34	2.49	-54.14
2.49	-4.07	11.54
-4.07	0.90	27.34
0.90	2.12	-6.71
2.12	-0.51	11.88
-0.51	0.91	-47.28
0.91	-3.58	20.00
-3.58	1.57	10.97
1.57	0.85	29.36
0.85	2.25	-6.95
2.25	-0.52	4.59
-0.52	0.35	-0.71
0.35	-0.05	37.05
-0.05	2.78	12.34
2.78	0.90	1.27
0.90	0.09	-9.49
0.09	-0.69	-18.69
-0.69	-1.36	-10.58
-1.36	-0.78	17.50
-0.78	1.30	-11.25
1.30	-0.83	1.21
-0.83	0.09	-1.13
0.09	-0.08	18.35
-0.08	1.36	-18.35
1.36	-1.34	-9.73
-1.34	-0.72	-7.84
-0.72	-0.59	5.62
-0.59	0.42	-10.46
0.42	-0.78	10.19
-0.78	0.77	44.18
0.77	3.31	14.60
3.31	1.06	-16.87
1.06	-1.21	-22.74
-1.21	-1.65	6.49
-1.65	0.48	-8.34
0.48	-0.61	-23.35
-0.61	-1.72	21.46
-1.72	1.61	-13.47
1.61	-1.00	-28.10
-1.00	-2.10	14.69
-2.10	1.12	8.06
1.12	0.61	39.95
0.61	3.00	7.75
3.00	0.56	35.30
0.56	2.56	-15.23
2.56	-1.08	19.31
-1.08	1.38	-11.20
1.38	-0.79	-18.94
-0.79	-1.34	25.99
-1.34	1.87	-4.55
1.87	-0.32	35.53
-0.32	2.52	0.00
2.52	0.00	21.20
0.00	1.46	10.13
1.46	0.69	-2.22
0.69	-0.15	21.39
-0.15	1.45	-1.21
1.45	-0.08	-11.99
-0.08	-0.80	-24.34
-0.80	-1.64	-7.12
-1.64	-0.49	1.98
-0.49	0.14	-9.08
0.14	-0.62	22.05
-0.62	1.53	20.46
1.53	1.39	-1.82
1.39	-0.12	-8.94
-0.12	-0.60	38.31
-0.60	2.59	-11.30
2.59	-0.75	2.68
-0.75	0.18	-22.33
0.18	-1.48	-22.22
-1.48	-1.50	9.63
-1.50	0.66	8.72
0.66	0.59	-11.42
0.59	-0.77	-0.70
-0.77	-0.05	-40.79
-0.05	-2.78	-21.01
-2.78	-1.47	33.48
-1.47	2.38	-23.93
2.38	-1.66	22.93
-1.66	1.62	-6.43
1.62	-0.45	25.47
-0.45	1.78	-7.59
1.78	-0.52	19.43
-0.52	1.34	10.47
1.34	0.71	-41.87
0.71	-2.83	14.52
-2.83	1.01	21.07
1.01	1.45	0.85
1.45	0.06	44.65
0.06	3.03	-18.10
3.03	-1.19	7.48
-1.19	0.50	-1.21
0.50	-0.08	40.94
-0.08	2.71	-18.36
2.71	-1.18	9.96
-1.18	0.65	-5.70
0.65	-0.37	-20.88
-0.37	-1.36	1.48
-1.36	0.10	3.71
0.10	0.24	-13.26
0.24	-0.87	-5.70
-0.87	-0.38	39.45
-0.38	2.63	1.16
2.63	0.08	-2.71
0.08	-0.18	10.18
-0.18	0.66	13.09
0.66	0.85	-7.39
0.85	-0.47	8.06
-0.47	0.52	2.68
0.52	0.17	-12.57
0.17	-0.80	5.01
-0.80	0.32	-14.75
0.32	-0.95	-3.25
-0.95	-0.21	7.04
-0.21	0.46	0.41
0.46	0.03	-20.29
0.03	-1.31	4.63
-1.31	0.30	-5.96
0.30	-0.39	-8.21
-0.39	-0.54	0.52
-0.54	0.03	8.02
0.03	0.53	-7.00
0.53	-0.46	10.28
-0.46	0.68	-9.25
0.68	-0.60	-43.13
-0.60	-2.84	7.60
-2.84	0.51	-0.30
0.51	-0.02	-12.39
-0.02	-0.83	-0.07
-0.83	-0.00	-19.79
-0.00	-1.34	1.85
-1.34	0.13	25.00
0.13	1.72	-6.26
1.72	-0.42	17.13
-0.42	1.16	-15.43
1.16	-1.04	-16.35
-1.04	-1.11	6.12
-1.11	0.42	-31.40
0.42	-2.15	34.43
-2.15	2.40	12.58
2.40	0.86	-16.87
0.86	-1.14	1.57
-1.14	0.11	-16.95
0.11	-1.16	-1.57
-1.16	-0.11	0.39
-0.11	0.03	-34.67
0.03	-2.40	-4.57
-2.40	-0.32	19.84
-0.32	1.41	26.38
1.41	1.85	0.72
1.85	0.05	-0.55
0.05	-0.04	44.40
-0.04	3.06	-20.78
3.06	-1.39	-9.04
-1.39	-0.61	-34.61
-0.61	-2.36	39.14
-2.36	2.73	-6.39
2.73	-0.43	-10.54
-0.43	-0.72	18.64
-0.72	1.28	-14.96
1.28	-1.01	23.71
-1.01	1.63	35.43
1.63	2.39	-7.05
2.39	-0.46	30.53
-0.46	2.02	-7.47
2.02	-0.48	18.98
-0.48	1.24	-6.91
1.24	-0.44	3.20
-0.44	0.21	0.15
0.21	0.01	2.98
0.01	0.19	-4.80
0.19	-0.31	-28.94
-0.31	-1.87	-8.64
-1.87	-0.57	21.73
-0.57	1.44	-1.41
1.44	-0.09	-5.04
-0.09	-0.33	-0.53
-0.33	-0.03	-5.44
-0.03	-0.36	-16.08
-0.36	-1.06	2.36
-1.06	0.16	0.63
0.16	0.04	-13.45
0.04	-0.89	4.85
-0.89	0.32	4.82
0.32	0.32	19.63
0.32	1.31	-9.35
1.31	-0.61	20.86
-0.61	1.38	-2.65
1.38	-0.17	1.86
-0.17	0.12	-9.94
0.12	-0.65	-7.30
-0.65	-0.48	-22.67
-0.48	-1.50	16.12
-1.50	1.08	-1.45
1.08	-0.10	-16.95
-0.10	-1.12	26.66
-1.12	1.79	13.57
1.79	0.89	8.23
0.89	0.54	-2.84
0.54	-0.18	-5.72
-0.18	-0.37	-0.39
-0.37	-0.03	-12.12
-0.03	-0.79	-2.38
-0.79	-0.16	-8.22
-0.16	-0.54	14.77
-0.54	0.98	1.84
0.98	0.12	0.98
0.12	0.06	-2.35
0.06	-0.15	-10.00
-0.15	-0.66	1.39
-0.66	0.09	-12.95
0.09	-0.86	1.96
-0.86	0.13	2.70
0.13	0.18	-14.38
0.18	-0.95	21.11
-0.95	1.42	-4.86
1.42	-0.32	1.76
-0.32	0.12	-3.86
0.12	-0.26	-3.23
-0.26	-0.21	-6.47
-0.21	-0.43	-9.62
-0.43	-0.64	-3.93
-0.64	-0.26	11.70
-0.26	0.79	0.18
0.79	0.01	1.17
0.01	0.08	-15.01
0.08	-1.00	0.52
-1.00	0.04	3.42
0.04	0.23	-13.62
0.23	-0.92	1.77
-0.92	0.12	-1.02
0.12	-0.07	-3.15
-0.07	-0.21	-15.48
-0.21	-1.05	-5.05
-1.05	-0.35	-8.93
-0.35	-0.62	9.52
-0.62	0.66	-3.78
0.66	-0.26	-0.85
-0.26	-0.06	-4.39
-0.06	-0.30	-1.60
-0.30	-0.11	-13.22
-0.11	-0.92	-3.69
-0.92	-0.26	1.67
-0.26	0.12	-5.30
0.12	-0.37	11.38
-0.37	0.80	8.89
0.80	0.62	-1.39
0.62	-0.10	-1.57
-0.10	-0.11	0.50
-0.11	0.03	-24.10
0.03	-1.68	-8.88
-1.68	-0.63	-15.11
-0.63	-1.08	5.33
-1.08	0.38	-5.11
0.38	-0.37	-9.22
-0.37	-0.66	28.65
-0.66	2.08	-3.76
2.08	-0.27	-0.95
-0.27	-0.07	-9.92
-0.07	-0.71	3.44
-0.71	0.25	-21.29
0.25	-1.53	13.05
-1.53	0.95	16.00
0.95	1.15	3.65
1.15	0.26	-7.78
0.26	-0.55	50.33
-0.55	3.60	1.82
3.60	0.13	5.19
0.13	0.36	1.25
0.36	0.09	2.05
0.09	0.14	-4.14
0.14	-0.28	1.27
-0.28	0.09	-1.51
0.09	-0.10	-11.04
-0.10	-0.76	-10.89
-0.76	-0.75	4.69
-0.75	0.33	10.25
0.33	0.71	1.71
0.71	0.12	-2.02
0.12	-0.14	-1.01
-0.14	-0.07	1.40
-0.07	0.10	-2.45
0.10	-0.17	-7.70
-0.17	-0.53	-9.42
-0.53	-0.65	-8.20
-0.65	-0.57	1.56
-0.57	0.11	1.72
0.11	0.12	16.23
0.12	1.14	-12.14
1.14	-0.84	-5.04
-0.84	-0.35	7.55
-0.35	0.53	-4.13
0.53	-0.29	4.25
-0.29	0.30	1.28
0.30	0.09	-1.17
0.09	-0.08	-6.91
-0.08	-0.48	-8.97
-0.48	-0.63	-2.74
-0.63	-0.19	0.73
-0.19	0.05	-3.13
0.05	-0.22	8.63
-0.22	0.61	-1.74
0.61	-0.12	1.70
-0.12	0.12	6.43
0.12	0.45	2.11
0.45	0.15	-9.94
0.15	-0.70	-6.14
-0.70	-0.43	7.54
-0.43	0.53	5.23
0.53	0.37	2.02
0.37	0.14	-3.07
0.14	-0.22	4.61
-0.22	0.32	-1.60
0.32	-0.11	-12.28
-0.11	-0.86	-1.65
-0.86	-0.12	1.48
-0.12	0.10	-3.20
0.10	-0.23	-2.55
-0.23	-0.18	5.61
-0.18	0.40	1.86
0.40	0.13	-5.64
0.13	-0.40	-12.41
-0.40	-0.88	3.92
-0.88	0.28	-1.15
0.28	-0.08	-12.76
-0.08	-0.91	-4.76
-0.91	-0.34	18.99
-0.34	1.37	5.14
1.37	0.37	-3.28
0.37	-0.23	-2.31
-0.23	-0.16	0.70
-0.16	0.05	-1.44
0.05	-0.10	-3.19
-0.10	-0.23	-3.35
-0.23	-0.24	-8.80
-0.24	-0.63	-3.52
-0.63	-0.25	-2.57
-0.25	-0.19	7.39
-0.19	0.54	-2.88
0.54	-0.21	-3.06
-0.21	-0.22	-15.48
-0.22	-1.12	3.04
-1.12	0.22	0.47
0.22	0.03	10.13
0.03	0.74	-0.01
0.74	-0.00	-0.59
-0.00	-0.04	11.74
-0.04	0.85	-6.86
0.85	-0.49	-4.84
-0.49	-0.35	-0.36
-0.35	-0.03	-8.42
-0.03	-0.61	-1.64
-0.61	-0.12	-1.16
-0.12	-0.08	-1.75
-0.08	-0.13	5.01
-0.13	0.37	-3.44
0.37	-0.25	-2.79
-0.25	-0.20	-12.88
-0.20	-0.95	3.47
-0.95	0.26	-2.76
0.26	-0.20	-1.07
-0.20	-0.08	3.63
-0.08	0.27	-3.02
0.27	-0.22	-16.09
-0.22	-1.19	-2.79
-1.19	-0.21	4.53
-0.21	0.34	3.03
0.34	0.23	-2.29
0.23	-0.17	-0.24
-0.17	-0.02	-9.98
-0.02	-0.75	-11.59
-0.75	-0.87	3.25
-0.87	0.25	7.15
0.25	0.54	-7.54
0.54	-0.57	3.54
-0.57	0.27	-1.52
0.27	-0.12	-3.38
-0.12	-0.26	1.79
-0.26	0.14	-5.07
0.14	-0.38	-13.46
-0.38	-1.03	-0.62
-1.03	-0.05	-4.90
-0.05	-0.38	6.24
-0.38	0.48	12.99
0.48	1.00	-2.24
1.00	-0.17	-7.19
-0.17	-0.55	1.55
-0.55	0.12	-1.09
0.12	-0.08	-2.50
-0.08	-0.19	-6.69
-0.19	-0.51	0.97
-0.51	0.07	-3.07
0.07	-0.24	5.83
-0.24	0.45	-1.30
0.45	-0.10	4.78
-0.10	0.37	-4.82
0.37	-0.37	-2.05
-0.37	-0.16	-9.85
-0.16	-0.76	-17.37
-0.76	-1.35	-1.47
-1.35	-0.12	5.07
-0.12	0.40	-5.86
0.40	-0.46	5.53
-0.46	0.44	4.29
0.44	0.34	3.59
0.34	0.28	0.91
0.28	0.07	-2.86
0.07	-0.22	-6.49
-0.22	-0.51	5.74
-0.51	0.45	1.89
0.45	0.15	-15.35
0.15	-1.20	5.20
-1.20	0.41	0.48
0.41	0.04	-7.97
0.04	-0.63	-20.62
-0.63	-1.64	8.84
-1.64	0.71	10.68
0.71	0.85	-22.95
0.85	-1.82	-2.37
-1.82	-0.19	1.71
-0.19	0.14	6.08
0.14	0.49	16.32
0.49	1.31	13.83
1.31	1.10	-5.09
1.10	-0.40	-1.86
-0.40	-0.15	8.60
-0.15	0.68	-3.17
0.68	-0.25	9.28
-0.25	0.73	-9.99
0.73	-0.78	2.67
-0.78	0.21	-26.87
0.21	-2.11	-6.80
-2.11	-0.55	11.36
-0.55	0.92	-6.06
0.92	-0.48	1.10
-0.48	0.09	6.60
0.09	0.53	-12.08
0.53	-0.96	0.01
-0.96	0.00	11.41
0.00	0.92	4.62
0.92	0.37	-26.12
0.37	-2.08	-6.35
-2.08	-0.52	13.75
-0.52	1.12	14.86
1.12	1.20	5.63
1.20	0.45	-1.78
0.45	-0.14	7.70
-0.14	0.61	1.44
0.61	0.11	22.93
0.11	1.81	-2.51
1.81	-0.19	-15.62
-0.19	-1.21	-10.22
-1.21	-0.80	20.29
-0.80	1.61	-7.28
1.61	-0.57	-14.31
-0.57	-1.12	-1.99
-1.12	-0.16	5.49
-0.16	0.44	4.96
0.44	0.39	-5.22
0.39	-0.41	8.51
-0.41	0.67	21.76
0.67	1.71	2.42
1.71	0.19	-3.26
0.19	-0.25	14.68
-0.25	1.14	16.93
1.14	1.30	2.29
1.30	0.17	-0.48
0.17	-0.04	1.10
-0.04	0.08	-13.51
0.08	-1.02	-4.13
-1.02	-0.31	5.09
-0.31	0.39	-8.02
0.39	-0.61	5.42
-0.61	0.42	-0.89
0.42	-0.07	-4.31
-0.07	-0.33	-3.67
-0.33	-0.28	6.37
-0.28	0.49	3.17
0.49	0.24	0.18
0.24	0.01	-1.53
0.01	-0.12	-2.65
-0.12	-0.20	-21.95
-0.20	-1.68	3.79
-1.68	0.29	-1.00
0.29	-0.08	-1.55
-0.08	-0.12	10.05
-0.12	0.78	-1.12
0.78	-0.09	13.54
-0.09	1.05	2.52
1.05	0.19	-5.63
0.19	-0.43	-8.12
-0.43	-0.62	-2.94
-0.62	-0.23	5.38
-0.23	0.42	2.64
0.42	0.20	-9.66
0.20	-0.74	8.38
-0.74	0.65	1.34
0.65	0.10	-1.28
0.10	-0.10	3.37
-0.10	0.26	-7.81
0.26	-0.60	7.85
-0.60	0.61	2.17
0.61	0.17	-1.92
0.17	-0.15	-2.31
-0.15	-0.18	-5.54
-0.18	-0.43	-13.35
-0.43	-1.03	-2.71
-1.03	-0.21	-9.19
-0.21	-0.72	6.24
-0.72	0.49	-2.59
0.49	-0.20	2.38
-0.20	0.19	8.97
0.19	0.70	1.91
0.70	0.15	2.10
0.15	0.16	-10.58
0.16	-0.82	13.46
-0.82	1.05	-4.69
1.05	-0.36	-1.64
-0.36	-0.13	4.88
-0.13	0.38	-9.64
0.38	-0.75	4.21
-0.75	0.33	2.14
0.33	0.17	-9.38
0.17	-0.73	-4.47
-0.73	-0.35	-12.67
-0.35	-0.99	4.13
-0.99	0.33	-3.21
0.33	-0.25	1.87
-0.25	0.15	-10.87
0.15	-0.86	10.24
-0.86	0.82	-0.99
0.82	-0.08	6.81
-0.08	0.54	11.62
0.54	0.91	-2.38
0.91	-0.19	5.11
-0.19	0.40	-1.47
0.40	-0.11	-9.89
-0.11	-0.77	-9.15
-0.77	-0.72	2.18
-0.72	0.17	-3.04
0.17	-0.24	-2.33
-0.24	-0.18	23.55
-0.18	1.87	-7.11
1.87	-0.55	5.10
-0.55	0.40	4.58
0.40	0.36	-1.55
0.36	-0.12	8.12
-0.12	0.63	-4.49
0.63	-0.35	0.46
-0.35	0.04	-4.70
0.04	-0.36	-11.97
-0.36	-0.93	-0.02
-0.93	-0.00	-4.66
-0.00	-0.37	-20.51
-0.37	-1.62	6.13
-1.62	0.49	3.75
0.49	0.30	-1.63
0.30	-0.13	12.12
-0.13	0.96	-0.54
0.96	-0.04	-5.33
-0.04	-0.42	-3.17
-0.42	-0.25	0.30
-0.25	0.02	7.40
0.02	0.59	3.62
0.59	0.29	1.80
0.29	0.14	-5.31
0.14	-0.42	-7.00
-0.42	-0.55	-1.06
-0.55	-0.08	-3.53
-0.08	-0.28	1.53
-0.28	0.12	6.33
0.12	0.50	-1.61
0.50	-0.13	2.99
-0.13	0.24	-0.41
0.24	-0.03	-15.19
-0.03	-1.20	8.00
-1.20	0.64	-0.02
0.64	-0.00	10.79
-0.00	0.86	-2.64
0.86	-0.21	-4.38
-0.21	-0.35	-6.38
-0.35	-0.51	-6.58
-0.51	-0.52	-5.47
-0.52	-0.44	-11.59
-0.44	-0.93	-2.20
-0.93	-0.18	4.75
-0.18	0.39	0.96
0.39	0.08	-3.76
0.08	-0.30	-10.31
-0.30	-0.84	-2.06
-0.84	-0.17	4.22
-0.17	0.35	-2.67
0.35	-0.22	-0.20
-0.22	-0.02	-5.18
-0.02	-0.42	-12.00
-0.42	-0.99	4.25
-0.99	0.35	-8.60
0.35	-0.71	-19.51
-0.71	-1.63	12.48
-1.63	1.06	5.16
1.06	0.43	2.84
0.43	0.24	-19.79
0.24	-1.65	-1.79
-1.65	-0.15	17.96
-0.15	1.52	-17.62
1.52	-1.47	11.96
-1.47	1.02	-3.53
1.02	-0.30	-9.73
-0.30	-0.82	0.84
-0.82	0.07	7.19
0.07	0.61	2.46
0.61	0.21	8.57
0.21	0.72	-4.41
0.72	-0.37	4.90
-0.37	0.41	18.08
0.41	1.51	12.23
1.51	1.01	2.11
1.01	0.17	-1.13
0.17	-0.09	-10.79
-0.09	-0.88	-1.23
-0.88	-0.10	-0.03
-0.10	-0.00	-0.34
-0.00	-0.03	-0.67
-0.03	-0.06	-4.42
-0.06	-0.36	11.14
-0.36	0.92	9.68
0.92	0.79	6.89
0.79	0.56	-10.18
0.56	-0.82	-0.57
-0.82	-0.05	4.04
-0.05	0.33	9.36
0.33	0.76	0.92
0.76	0.07	-9.81
0.07	-0.79	4.69
-0.79	0.38	-2.97
0.38	-0.24	-15.37
-0.24	-1.25	3.57
-1.25	0.29	-1.26
0.29	-0.10	-11.92
-0.10	-0.98	3.87
-0.98	0.32	-7.18
0.32	-0.59	7.27
-0.59	0.60	-2.78
0.60	-0.23	8.00
-0.23	0.66	4.14
0.66	0.34	-2.02
0.34	-0.17	-0.69
-0.17	-0.06	1.22
-0.06	0.10	-0.90
0.10	-0.07	14.53
-0.07	1.19	-3.48
1.19	-0.28	7.42
-0.28	0.60	-8.68
0.60	-0.70	2.25
-0.70	0.18	-8.25
0.18	-0.67	3.29
-0.67	0.27	9.44
0.27	0.77	9.18
0.77	0.74	-0.92
0.74	-0.07	-8.77
-0.07	-0.70	-1.17
-0.70	-0.09	9.54
-0.09	0.77	-6.93
0.77	-0.56	-5.63
-0.56	-0.46	-2.13
-0.46	-0.17	4.65
-0.17	0.38	-6.64
0.38	-0.54	8.16
-0.54	0.67	-5.85
0.67	-0.47	-8.22
-0.47	-0.67	6.79
-0.67	0.56	-1.42
0.56	-0.12	-3.21
-0.12	-0.26	-1.08
-0.26	-0.09	-2.77
